"Violation ID","Primary Building Identifier","Primary Boro Identifier","Primary Borough Name","Primary House Number","Primary Low House Number","Primary High House Number","Primary Street Name","Primary Postcode","Development Name","TDS Number","Stairhall Number","NYCHA Address Section BoroID","NYCHA Address Section Borough","NYCHA Address Section House Number","NYCHA Address Section Street Name","NYCHA Address Section PostCode","Apartment","Story","Block","Lot","Violation Description","Class","Inspection Date","Approved Date","Order Number","Issued in Error","Latitude","Longitude","Community Board","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)"
"18971169","812061","4","QUEENS","35-05","35-05","35-21","21 STREET","11106","RAVENSWOOD","48","13","4","QUEENS","35-05","21ST STREET","11106","5H","5","00335","0002","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES   IN THE  ENTIRE APARTMENT  LOCATED AT APT 5H, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST","A","06/01/2026","06/01/2026","502","N","40.761285","-73.935439","401","26","4430704","4003350002","47","QN0105"
"18971239","810254","4","QUEENS","27-25","27-25","27-25","1 STREET","11102","ASTORIA","26","11","4","QUEENS","27-25","1ST STREET","11102","GH","-1","00490","0101","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT SOUTH AND WEST WALLS  IN THE  BATHROOM  LOCATED AT APT GH, 2nd APARTMENT FROM NORTH AT EAST","C","06/01/2026","06/01/2026","508","N","40.774993","-73.936448","401","22","4430784","4004900101","87","QN0102"
"18964794","6630","1","MANHATTAN","152","152","156","AVENUE D","10009","RIIS","18","1","1","MANHATTAN","152","AVENUE D","10009","3A","3","00367","0001","HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE  ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST","C","05/29/2026","06/01/2026","568","N","40.725076","-73.975009","103","2","1077543","1003670001","24","MN0303"
"18970909","985080","4","QUEENS","41-15","41-15","41-15","10 STREET","11101","QUEENSBRIDGE SOUTH","5","31","4","QUEENS","41-15","10TH STREET","11101","1B","1","00465","0100","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING   IN THE  2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/01/2026","06/01/2026","508","N","40.755477","-73.945837","401","26","4595571","4004650100","25","QN0105"
"18970910","985080","4","QUEENS","41-15","41-15","41-15","10 STREET","11101","QUEENSBRIDGE SOUTH","5","31","4","QUEENS","41-15","10TH STREET","11101","1B","1","00465","0100","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING   IN THE  3rd ROOM  FROM EAST AT SOUTH LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/01/2026","06/01/2026","508","N","40.755477","-73.945837","401","26","4595571","4004650100","25","QN0105"
"18980920","812567","5","STATEN ISLAND","200","200","204","SCHMIDTS LANE","10314","TODT HILL","42","12","5","STATEN ISLAND","204","SCHMIDTS LANE","10314","1A","1","00706","0001","HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE  ENTIRE APARTMENT  LOCATED AT APT 1A, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST","C","06/05/2026","06/08/2026","569","Y","40.608911","-74.120388","502","49","5108961","5007060001","173","SI0203"
"18980921","812567","5","STATEN ISLAND","200","200","204","SCHMIDTS LANE","10314","TODT HILL","42","12","5","STATEN ISLAND","204","SCHMIDTS LANE","10314","1A","1","00706","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING   IN THE  FOYER  LOCATED AT APT 1A, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/05/2026","06/08/2026","508","Y","40.608911","-74.120388","502","49","5108961","5007060001","173","SI0203"
"18998720","820568","1","MANHATTAN","95","95","105","BARUCH DRIVE","10002","BARUCH","60","19","1","MANHATTAN","105","BARUCH DRIVE","10002","11E","11","00323","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST WALL IN CLOSET AT EAST WALL   IN THE  PRIVATE HALLWAY  LOCATED AT APT 11E, 11th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","06/11/2026","06/11/2026","508","N","40.7185","-73.977551","103","2","1078035","1003230001","1002","MN0302"
"18989173","804635","1","MANHATTAN","440","440","440","EAST 105 STREET","10029","EAST RIVER","9","9","1","MANHATTAN","440","EAST 105 STREET","10029","1B","1","01696","0001","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE  LATCH AT DOOR  IN THE  ENTRANCE  LOCATED AT APT 1B, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST","C","06/04/2026","06/05/2026","530","N","40.78829","-73.93901","111","8","1083949","1016960001","162","MN1101"
"19043043","820574","1","MANHATTAN","571","571","577","FRANKLIN D ROOSEVELT DRIVE","10002","BARUCH","60","4","1","MANHATTAN","571","FDR DRIVE","10002","GD","1","00323","0001","§ 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE DOOR KNOB AT ENTRANCE  IN THE  4th ROOM  FROM EAST LOCATED AT APT GD, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","A","06/30/2026","06/30/2026","509","N","40.717341","-73.975513","103","2","1078028","1003230001","1002","MN0302"
"19027335","955263","3","BROOKLYN","442","442","450","COLUMBIA STREET","11231","RED HOOK WEST","79","68","3","BROOKLYN","442","COLUMBIA STREET","11231","4D","4","00533","0001","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES   IN THE  2nd ROOM  FROM EAST LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","06/24/2026","06/24/2026","502","N","40.676337","-74.006904","306","38","3326975","3005330001","85","BK0601"
"19027520","36929","1","MANHATTAN","64","64","64","WEST 91 STREET","10024","WSUR (BROWNSTONES)","178","28","1","MANHATTAN","64","WEST 91 STREET","10024","3A","3","01204","0056","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC FLOOR TILES   IN THE  BATHROOM  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/24/2026","06/24/2026","502","N","40.789381","-73.969178","107","6","1031616","1012040056","177","MN0702"
"19013341","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS.   IN THE  FOYER  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","A","06/17/2026","06/17/2026","508","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19013342","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING  RADIATOR  AT EAST WALL   IN THE  KITCHEN  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","506","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"18987857","810268","4","QUEENS","41-09","41-09","41-09","12 STREET","11101","QUEENSBRIDGE SOUTH","5","9","4","QUEENS","41-09","12TH STREET","11101","2E","2","00465","0001","§  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION BOTH RISER PIPES AT WEST WALL  IN THE  BATHROOM  LOCATED AT APT 2E, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","A","06/08/2026","06/09/2026","554","N","40.754686","-73.944123","401","26","4433417","4004650001","25","QN0105"
"19013344","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASHBASIN   IN THE  BATHROOM  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","579","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19013345","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASHBASIN WASTE LINE   IN THE  BATHROOM  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","649","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19013346","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN AT BATHTUB WASTE LINE   IN THE  BATHROOM  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","649","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19038641","807999","3","BROOKLYN","466","466","472","COLUMBIA STREET","11231","RED HOOK WEST","79","76","3","BROOKLYN","466","COLUMBIA STREET","11231","O1B","1","00533","0001","§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ FT            CEILING IN THE  BATHROOM  LOCATED AT APT O1B, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","A","06/29/2026","06/29/2026","550","N","40.675796","-74.007163","306","38","3326977","3005330001","85","BK0601"
"19038757","955131","1","MANHATTAN","2124","2124","2130","MADISON AVENUE","10037","LINCOLN","20","12","1","MANHATTAN","2130","MADISON AVENUE","10037","9C","9","01757","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT EAST WALL  IN THE  BATHROOM  LOCATED AT APT 9C, 9th STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/29/2026","06/29/2026","508","N","40.811043","-73.936785","111","9","1081114","1017570001","210","MN1102"
"19027522","36929","1","MANHATTAN","64","64","64","WEST 91 STREET","10024","WSUR (BROWNSTONES)","178","28","1","MANHATTAN","64","WEST 91 STREET","10024","3A","3","01204","0056","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD SUBFLOOR   IN THE  PRIVATE HALLWAY  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/24/2026","06/24/2026","502","N","40.789381","-73.969178","107","6","1031616","1012040056","177","MN0702"
"19027523","36929","1","MANHATTAN","64","64","64","WEST 91 STREET","10024","WSUR (BROWNSTONES)","178","28","1","MANHATTAN","64","WEST 91 STREET","10024","3A","3","01204","0056","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD SUBFLOOR   IN THE  FOYER  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/24/2026","06/24/2026","502","N","40.789381","-73.969178","107","6","1031616","1012040056","177","MN0702"
"19027525","36929","1","MANHATTAN","64","64","64","WEST 91 STREET","10024","WSUR (BROWNSTONES)","178","28","1","MANHATTAN","64","WEST 91 STREET","10024","3A","3","01204","0056","§ 27-2045(B)(1)(A) HMC, § 12-01, § 12-03 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL SMOKE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH DEPARTMENT OF BUILDINGS RULES AND REGULATIONS  DEFECTIVE   IN THE  ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/24/2026","06/24/2026","702","N","40.789381","-73.969178","107","6","1031616","1012040056","177","MN0702"
"19013351","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212",,"1","03489","0001","§ 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING CONSISTING OF AND UNCAPABLE ELECTROMAGNETIC LOCKING DEVICES INSTALLED AT BUILDING ENTRANCE DOOR   AT PUBLIC HALL, 1st STORY","C","06/17/2026","06/17/2026","526","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19013352","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212",,"1","03489","0001","§ 27-2005 ADM CODE  PROVIDE SECURITY IN THE EVEDENT OF AND POWER OUTAGE BY MEANS OF ACCEPTABLE MECHANICAL HEAVY DUTY LOCK AND LATCH SET AT BUILDING ENTRANCE DOOR.   AT PUBLIC HALL, 1st STORY","B","06/17/2026","06/17/2026","504","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19023236","805763","1","MANHATTAN","17","17","17","WEST 90 STREET","10024","WSUR (BROWNSTONES)","178","33","1","MANHATTAN","17","WEST 90 STREET","10024","2A","2","01204","0021","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AT NORTH CLOSET   IN THE  4th ROOM  FROM NORTH LOCATED AT APT 2A, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","B","06/22/2026","06/22/2026","508","N","40.788225","-73.968297","107","6","1081754","1012040021","177","MN0702"
"19023773","809259","3","BROOKLYN","284","284","300","RALPH AVENUE","11233","BREVOORT","65","1","3","BROOKLYN","292","RALPH AVENUE","11233","6D","6","01688","0001","§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... LESS THAN 10 SQ FT AT THE CEILING           CEILING IN THE  BATHROOM  LOCATED AT APT 6D, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST","A","06/22/2026","06/22/2026","550","N","40.679607","-73.92211","303","41","3325154","3016880001","381","BK0302"
"19014623","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE           CEILING IN THE  BATHROOM  LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","583","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19014624","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE           CEILING IN THE  1st ROOM  FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","583","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19054513","805903","1","MANHATTAN","430","428","430","WEST 125 STREET","10027","GRANT","87","9","1","MANHATTAN","430","WEST 125 STREET","10027","10A","10","01964","0001","§  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION AT RISER AND RADIATOR   IN THE  5th ROOM  FROM NORTH LOCATED AT APT 10A, 10th STORY, 4th APARTMENT FROM SOUTH AT WEST","A","07/06/2026","07/07/2026","554","N","40.811836","-73.954941","109","7","1084094","1019640001","20901","MN0901"
"19059432","26902","1","MANHATTAN","60","50","76","PITT STREET","10002","GOMPERS","100","9","1","MANHATTAN","70","PITT STREET","10002","8F","8","00338","0001","§ 27-2005 HMC: REFIT… ROOM ENTRANCE DOOR   IN THE  1st ROOM  FROM NORTH LOCATED AT APT 8F, 8th STORY, 1st APARTMENT FROM NORTH AT EAST","B","07/09/2026","07/09/2026","529","N","40.717872","-73.982702","103","2","1082687","1003380001","2201","MN0302"
"19014625","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE           WEST WALL IN THE  1st ROOM  FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","583","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19014626","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE           SOUTH WALL IN THE  1st ROOM  FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","583","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19014632","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE ROOM ENTRY WOOD DOOR  IN THE  1st ROOM  FROM NORTH AT WEST LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","A","06/18/2026","06/18/2026","501","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19014633","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2045(B)(1)(A) HMC, § 12-01, § 12-03 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL SMOKE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH DEPARTMENT OF BUILDINGS RULES AND REGULATIONS  INOPERABLE  IN THE  ENTIRE APARTMENT  LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","702","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19014634","864053","1","MANHATTAN","320","320","322","EAST 115 STREET","10029","JEFFERSON","64","3","1","MANHATTAN","320","EAST 115 STREET","10029","4A","4","01684","0001","§ 27-2045(B)(1)(B) HMC, § 12-06, § 12-07, § 12-09 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES INOPERABLE  IN THE  ENTIRE APARTMENT  LOCATED AT APT 4A, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST","B","06/18/2026","06/18/2026","1503","N","40.795994","-73.937569","111","8","1081088","1016840001","180","MN1102"
"19012499","955118","1","MANHATTAN","50","50","50","EAST 106 STREET","10029","CARVER","58","13","1","MANHATTAN","50","EAST 106 STREET","10029","11E","11","01610","0023","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT ALL WALLS  IN THE  BATHROOM  LOCATED AT APT 11E, 11th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","508","N","40.793419","-73.949089","111","8","1078840","1016100023","168","MN1101"
"19012500","955118","1","MANHATTAN","50","50","50","EAST 106 STREET","10029","CARVER","58","13","1","MANHATTAN","50","EAST 106 STREET","10029","11E","11","01610","0023","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT ALL WALLS  IN THE  1st ROOM  FROM EAST LOCATED AT APT 11E, 11th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","508","N","40.793419","-73.949089","111","8","1078840","1016100023","168","MN1101"
"19013347","809589","3","BROOKLYN","260","260","260","MOTHER GASTON BOULEVARD","11212","HOWARD","72","16","3","BROOKLYN","260","MOTHER GASTON BOULEVARD","11212","10H","10","03489","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE  PRIVATE HALLWAY  LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","508","N","40.67311","-73.907766","316","41","3339439","3034890001","906","BK1602"
"19056728","346441","3","BROOKLYN","21","21","23","NOSTRAND AVENUE","11206","MARCY","21","32","3","BROOKLYN","23","NOSTRAND AVENUE","11206","3B","3","01719","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL  IN THE  FOYER  LOCATED AT APT 3B, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","B","07/07/2026","07/07/2026","508","N","40.699394","-73.953355","303","36","3325557","3017190001","255","BK0301"
"19056853","808055","3","BROOKLYN","456","456","458","DE KALB AVENUE","11205","LAFAYETTE","122","2","3","BROOKLYN","456","DE KALB AVENUE","11205","1B","1","01938","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING, EAST AND WEST WALLS   IN THE  5th ROOM  FROM NORTH LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","C","07/07/2026","07/07/2026","508","N","40.690498","-73.958928","303","36","3321866","3019380001","233","BK0301"
"19056860","808055","3","BROOKLYN","456","456","458","DE KALB AVENUE","11205","LAFAYETTE","122","2","3","BROOKLYN","456","DE KALB AVENUE","11205","1B","1","01938","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE  FOYER  LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","C","07/07/2026","07/07/2026","508","N","40.690498","-73.958928","303","36","3321866","3019380001","233","BK0301"
